;Query.accession;Query.sequence.length;Subject.seq.id;Subject.accession;Subject.sequence.length;evalue;Bit.Score;Raw.Score;Alignment.length;Percentage.of.identical.matches;Number.of.identical.matches;Number.of.mismatches;Number.of.positive.scoring.matches;Total.number.of.gaps;Taxonomy.ID;Scientific.name;Subject.blast.name;Subject.common.name;Domain;Phylum;Class;Order;Family;Genus;Species
1572;ASV_0023;197;gi|557469160|gb|KF570385.1|;KF570385;16387;3.11E-94;359;194;197;99.492;196;1;196;0;9739;Tursiops truncatus;whales & dolphins;common bottlenose dolphin;Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus
1573;ASV_0023;197;gi|557469090|gb|KF570380.1|;KF570380;16387;3.11E-94;359;194;197;99.492;196;1;196;0;9739;Tursiops truncatus;whales & dolphins;common bottlenose dolphin;Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus
1574;ASV_0023;197;gi|557469076|gb|KF570379.1|;KF570379;16387;3.11E-94;359;194;197;99.492;196;1;196;0;9739;Tursiops truncatus;whales & dolphins;common bottlenose dolphin;Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus
1575;ASV_0023;197;gi|557468460|gb|KF570335.1|;KF570335;16384;3.11E-94;359;194;197;99.492;196;1;196;0;79784;Tursiops aduncus;whales & dolphins;Indo-pacific bottlenose dolphin;Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops aduncus
1576;ASV_0023;197;gi|557468418|gb|KF570332.1|;KF570332;16388;3.11E-94;359;194;197;99.492;196;1;196;0;9739;Tursiops truncatus;whales & dolphins;common bottlenose dolphin;Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus
1577;ASV_0023;197;gi|557468348|gb|KF570327.1|;KF570327;16388;3.11E-94;359;194;197;99.492;196;1;196;0;9739;Tursiops truncatus;whales & dolphins;common bottlenose dolphin;Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus
1578;ASV_0023;197;gi|557468334|gb|KF570326.1|;KF570326;16388;3.11E-94;359;194;197;99.492;196;1;196;0;9739;Tursiops truncatus;whales & dolphins;common bottlenose dolphin;Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus
1579;ASV_0023;197;gi|1878254378|gb|MT410956.1|;MT410956;16489;3.11E-94;359;194;197;99.492;196;1;196;0;9737;Stenella coeruleoalba;whales & dolphins;striped dolphin;Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Stenella;Stenella coeruleoalba
1580;ASV_0023;197;gi|327556553|gb|JF504720.1|;JF504720;546;3.11E-94;359;194;197;99.492;196;1;196;0;103590;Stenella frontalis;whales & dolphins;Atlantic spotted dolphin;Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Stenella;Stenella frontalis
1581;ASV_0023;197;gi|251733291|dbj|AB481403.1|;AB481403;773;3.11E-94;359;194;197;99.492;196;1;196;0;9739;Tursiops truncatus;whales & dolphins;common bottlenose dolphin;Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus
1582;ASV_0023;197;gi|222838742|ref|NC_012053.1|;NC_012053;16384;3.11E-94;359;194;197;99.492;196;1;196;0;9737;Stenella coeruleoalba;whales & dolphins;striped dolphin;Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Stenella;Stenella coeruleoalba
1583;ASV_0023;197;gi|223471647|ref|NC_012059.1|;NC_012059;16388;3.11E-94;359;194;197;99.492;196;1;196;0;9739;Tursiops truncatus;whales & dolphins;common bottlenose dolphin;Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus
1584;ASV_0023;197;gi|222839817|ref|NC_012057.1|;NC_012057;16388;3.11E-94;359;194;197;99.492;196;1;196;0;103600;Sousa chinensis;whales & dolphins;Indo-pacific humpbacked dolphin;Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Sousa;Sousa chinensis
1585;ASV_0023;197;gi|12484173|gb|AF334507.1|;AF334507;572;3.11E-94;359;194;197;99.492;196;1;196;0;103600;Sousa chinensis;whales & dolphins;Indo-pacific humpbacked dolphin;Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Sousa;Sousa chinensis
1586;ASV_0023;197;gi|6689203|emb|AJ010816.1|;AJ010816;1643;3.11E-94;359;194;197;99.492;196;1;196;0;9737;Stenella coeruleoalba;whales & dolphins;striped dolphin;Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Stenella;Stenella coeruleoalba
1587;ASV_0023;197;gi|2163|emb|Z18663.1|;Z18663;518;3.11E-94;359;194;197;99.492;196;1;196;0;9739;Tursiops truncatus;whales & dolphins;common bottlenose dolphin;Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus
1891;ASV_0027;203;gi|1807606826|gb|MH603005.1|;MH603005;16720;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1892;ASV_0027;203;gi|1784319997|gb|MN258706.1|;MN258706;16719;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1893;ASV_0027;203;gi|1777435031|gb|MK248681.1|;MK248681;16613;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1894;ASV_0027;203;gi|1772811380|gb|MN550011.1|;MN550011;15371;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1895;ASV_0027;203;gi|1772811366|gb|MN550010.1|;MN550010;15371;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1896;ASV_0027;203;gi|3005406155|dbj|LC880095.1|;LC880095;16730;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1897;ASV_0027;203;gi|1561759590|gb|MG837550.1|;MG837550;16776;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1898;ASV_0027;203;gi|1561759576|gb|MG837549.1|;MG837549;16709;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1899;ASV_0027;203;gi|1374427572|gb|MF143597.1|;MF143597;16828;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1900;ASV_0027;203;gi|1337016229|gb|MG009446.1|;MG009446;16610;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1901;ASV_0027;203;gi|1337016215|gb|MG009445.1|;MG009445;16610;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1902;ASV_0027;203;gi|1314672261|gb|MG250565.1|;MG250565;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1903;ASV_0027;203;gi|1314672233|gb|MG250563.1|;MG250563;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1904;ASV_0027;203;gi|1314672205|gb|MG250561.1|;MG250561;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1905;ASV_0027;203;gi|1314672191|gb|MG250560.1|;MG250560;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1906;ASV_0027;203;gi|1314672177|gb|MG250559.1|;MG250559;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1907;ASV_0027;203;gi|1314672163|gb|MG250558.1|;MG250558;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1908;ASV_0027;203;gi|1314672149|gb|MG250557.1|;MG250557;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1909;ASV_0027;203;gi|1314672121|gb|MG250555.1|;MG250555;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1910;ASV_0027;203;gi|1314672107|gb|MG250554.1|;MG250554;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1911;ASV_0027;203;gi|1314672093|gb|MG250553.1|;MG250553;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1912;ASV_0027;203;gi|1314672079|gb|MG250552.1|;MG250552;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1913;ASV_0027;203;gi|1314672065|gb|MG250551.1|;MG250551;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1914;ASV_0027;203;gi|1314672051|gb|MG250550.1|;MG250550;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1915;ASV_0027;203;gi|1314672037|gb|MG250549.1|;MG250549;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1916;ASV_0027;203;gi|1314672023|gb|MG250548.1|;MG250548;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1917;ASV_0027;203;gi|1314672009|gb|MG250547.1|;MG250547;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1918;ASV_0027;203;gi|1314671995|gb|MG250546.1|;MG250546;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1919;ASV_0027;203;gi|1314671981|gb|MG250545.1|;MG250545;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1920;ASV_0027;203;gi|1314671967|gb|MG250544.1|;MG250544;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1921;ASV_0027;203;gi|1314671925|gb|MG250541.1|;MG250541;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1922;ASV_0027;203;gi|1314671911|gb|MG250540.1|;MG250540;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1923;ASV_0027;203;gi|1314671897|gb|MG250539.1|;MG250539;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1924;ASV_0027;203;gi|1314671883|gb|MG250538.1|;MG250538;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1925;ASV_0027;203;gi|1314671869|gb|MG250537.1|;MG250537;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1926;ASV_0027;203;gi|1314671855|gb|MG250536.1|;MG250536;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1927;ASV_0027;203;gi|1314671841|gb|MG250535.1|;MG250535;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1928;ASV_0027;203;gi|1314671771|gb|MG250530.1|;MG250530;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1929;ASV_0027;203;gi|1314671743|gb|MG250528.1|;MG250528;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1930;ASV_0027;203;gi|1314671729|gb|MG250527.1|;MG250527;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1931;ASV_0027;203;gi|1314671715|gb|MG250526.1|;MG250526;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1932;ASV_0027;203;gi|1314671701|gb|MG250525.1|;MG250525;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1933;ASV_0027;203;gi|1314671687|gb|MG250524.1|;MG250524;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1934;ASV_0027;203;gi|1314671659|gb|MG250522.1|;MG250522;16691;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1935;ASV_0027;203;gi|1314671645|gb|MG250521.1|;MG250521;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1936;ASV_0027;203;gi|1314671631|gb|MG250520.1|;MG250520;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1937;ASV_0027;203;gi|1314671617|gb|MG250519.1|;MG250519;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1938;ASV_0027;203;gi|1314671589|gb|MG250517.1|;MG250517;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1939;ASV_0027;203;gi|1314671575|gb|MG250516.1|;MG250516;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1940;ASV_0027;203;gi|1314671561|gb|MG250515.1|;MG250515;16690;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1941;ASV_0027;203;gi|2727911360|gb|PP763988.1|;PP763988;16610;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1942;ASV_0027;203;gi|2727911346|gb|PP763987.1|;PP763987;16610;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1943;ASV_0027;203;gi|2727911332|gb|PP763986.1|;PP763986;16611;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1944;ASV_0027;203;gi|2727911318|gb|PP763985.1|;PP763985;16610;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1945;ASV_0027;203;gi|2727911304|gb|PP763984.1|;PP763984;16611;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1946;ASV_0027;203;gi|2727911290|gb|PP763983.1|;PP763983;16610;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1947;ASV_0027;203;gi|2727911276|gb|PP763982.1|;PP763982;16609;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1948;ASV_0027;203;gi|2727911262|gb|PP763981.1|;PP763981;16609;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1949;ASV_0027;203;gi|2727911220|gb|PP763978.1|;PP763978;16609;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1950;ASV_0027;203;gi|2727911178|gb|PP763975.1|;PP763975;16610;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1951;ASV_0027;203;gi|2727911164|gb|PP763974.1|;PP763974;16609;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1952;ASV_0027;203;gi|2727911024|gb|PP763964.1|;PP763964;16618;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1953;ASV_0027;203;gi|2727910828|gb|PP763950.1|;PP763950;16609;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1954;ASV_0027;203;gi|2727910814|gb|PP763949.1|;PP763949;16609;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1955;ASV_0027;203;gi|2727910800|gb|PP763948.1|;PP763948;16611;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1956;ASV_0027;203;gi|2727910786|gb|PP763947.1|;PP763947;16611;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1957;ASV_0027;203;gi|2727910772|gb|PP763946.1|;PP763946;16610;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1958;ASV_0027;203;gi|2727910758|gb|PP763945.1|;PP763945;16611;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1959;ASV_0027;203;gi|2727910744|gb|PP763944.1|;PP763944;16611;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1960;ASV_0027;203;gi|2727910730|gb|PP763943.1|;PP763943;16610;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1961;ASV_0027;203;gi|2727910716|gb|PP763942.1|;PP763942;16611;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1962;ASV_0027;203;gi|2727910702|gb|PP763941.1|;PP763941;16611;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1963;ASV_0027;203;gi|2727910688|gb|PP763940.1|;PP763940;16609;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1964;ASV_0027;203;gi|2727910674|gb|PP763939.1|;PP763939;16610;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1965;ASV_0027;203;gi|2727910660|gb|PP763938.1|;PP763938;16611;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1966;ASV_0027;203;gi|2727910646|gb|PP763937.1|;PP763937;16611;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1967;ASV_0027;203;gi|2727910632|gb|PP763936.1|;PP763936;16610;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1968;ASV_0027;203;gi|2727910604|gb|PP763934.1|;PP763934;16610;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1969;ASV_0027;203;gi|2727910576|gb|PP763932.1|;PP763932;16610;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1970;ASV_0027;203;gi|2727910562|gb|PP763931.1|;PP763931;16610;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1971;ASV_0027;203;gi|2727910548|gb|PP763930.1|;PP763930;16610;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
1972;ASV_0027;203;gi|2727910478|gb|PP763925.1|;PP763925;16610;3.20E-99;375;203;203;100;203;0;203;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
